calcBound=1.0000000000000004E-6
33.40	0.8418744272702157	50
33.50	0.8655882976257638	27
33.60	0.8778842975365011	21
33.70	0.8869980110324589	18
33.80	0.8944133694139137	16
33.90	0.9007202284678242	15
34.00	0.9062842269819692	14
34.10	0.9111883742913526	13
34.20	0.915629597203263	12
34.30	0.9196780580655617	11
34.40	0.9233985646340279	11
34.50	0.9268274115232975	10
34.60	0.9300128538189272	10
34.70	0.9329812973476569	9
34.80	0.9357603554338818	9
34.90	0.9383848079401462	9
35.00	0.9408443454541688	8
35.10	0.9431697338207132	8
35.20	0.9453835424438718	8
35.30	0.9474672812738495	7
35.40	0.9494358539019416	7
35.50	0.9513136804347923	7
