calcBound=1.0000000000000004E-6
83.50	0.841874427269991	50
83.60	0.8546337830322404	35
83.70	0.8624376205875135	29
83.80	0.8684771182794637	25
83.90	0.8734846387311249	23
84.00	0.8778842975364445	21
84.10	0.8817955856577814	20
84.20	0.8853282627466628	19
84.30	0.8885808752327261	18
84.40	0.8916162669731869	17
84.50	0.8944133694138744	16
84.60	0.8970742310929791	15
84.70	0.8995384417888262	15
84.80	0.9018934439602825	14
84.90	0.9041341300892665	14
85.00	0.9062842269819376	14
85.10	0.9083125501712719	13
85.20	0.9102483460870302	13
85.30	0.9121155777366606	12
85.40	0.9139036868157187	12
85.50	0.9156295972032371	12
85.60	0.9173103015157816	11
85.70	0.9189000508916169	11
85.80	0.9204459943761351	11
85.90	0.921949037592189	11
86.00	0.9233985646340056	11
86.10	0.9248122874200794	10
86.20	0.9261678069769502	10
86.30	0.9274852702307658	10
86.40	0.9287645938629788	10
86.50	0.9300128538189075	10
86.60	0.9312246861703339	9
86.70	0.9324016000559372	9
86.80	0.933548081758011	9
86.90	0.9346649857800247	9
87.00	0.9357603554338643	9
87.10	0.9368272066337721	9
87.20	0.9378727322094951	9
87.30	0.9388870457650766	8
87.40	0.939877583215594	8
87.50	0.9408443454541527	8
87.60	0.9417849054570402	8
87.70	0.9427156037588821	8
87.80	0.9436162002724905	8
87.90	0.9445154708723597	8
88.00	0.9453835424438572	8
88.10	0.9462287928267363	8
88.20	0.947059321308828	7
88.30	0.9478699637258158	7
88.40	0.9486591639310985	7
88.50	0.9494358539019283	7
88.60	0.9501964829279868	7
