upperBound=0.95, scale=100
1	4
101	125
201	236
301	344
401	452
501	558
601	664
701	769
801	874
901	979
1001	1083
1101	1187
1201	1291
1301	1395
1401	1498
1501	1601
1601	1704
1701	1807
1801	1910
1901	2013
2001	2115
2101	2218
2201	2320
2301	2422
2401	2524
2501	2627
2601	2728
2701	2830
2801	2932
2901	3034
3001	3135
3101	3237
3201	3339
3301	3440
3401	3541
3501	3643
3601	3744
3701	3845
3801	3946
3901	4047
4001	4148
4101	4249
4201	4349
4301	4450
4401	4551
4501	4651
4601	4752
4701	4852
4801	4953
4901	5053
5001	5154
5101	5254
5201	5354
5301	5454
5401	5554
5501	5654
5601	5754
5701	5854
5801	5954
5901	6053
6001	6153
6101	6253
6201	6352
6301	6452
6401	6551
6501	6650
6601	6749
6701	6849
6801	6948
6901	7047
7001	7146
7101	7244
7201	7343
7301	7442
7401	7540
7501	7639
7601	7737
7701	7835
7801	7934
7901	8032
8001	8130
8101	8227
8201	8325
8301	8422
8401	8520
8501	8617
8601	
