calcBound=1.0000000000000004E-6
30.40	0.913265836673412	25
30.50	0.9238558483208443	19
30.60	0.9314490548761323	16
30.70	0.9375499922834322	14
30.80	0.9427483699639698	12
30.90	0.947317274811009	11
31.00	0.9514032231643593	10
31.10	0.9541402302653588	10
31.20	0.9567237315188776	9
31.30	0.9591388000116251	9
31.40	0.9614268390174272	8
31.50	0.9635882712237195	8
31.60	0.9656451918563871	7
31.70	0.9676050586909388	7
31.80	0.9694800843907705	7
31.90	0.9712851664696537	7
32.00	0.9730206248926332	6
32.10	0.974208530997483	6
32.20	0.9753712370647535	6
32.30	0.9765008552121591	6
32.40	0.9776119107241282	5
32.50	0.9786778693483517	5
32.60	0.9797147989164013	5
32.70	0.9807324082526121	5
32.80	0.9817326159230234	5
32.90	0.982707741055321	5
33.00	0.9836598470610455	5
33.10	0.9843201947723728	4
33.20	0.9849655219379718	4
33.30	0.9855953774812183	4
33.40	0.9862137610672388	4
33.50	0.9868316958137856	4
33.60	0.9874349484756002	4
33.70	0.988036213871409	4
33.80	0.9886288810493729	4
33.90	0.9892111149384732	4
34.00	0.9897894954396297	4
34.10	0.9901762856398584	4
34.20	0.9905656132683689	3
34.30	0.9909488084075665	3
34.40	0.9913261502357448	3
34.50	0.9917021851222044	3
34.60	0.9920726201186961	3
34.70	0.9924455807519086	3
34.80	0.9928089832870685	3
34.90	0.993171321195067	3
35.00	0.9935284384476786	3
35.10	0.9937696870044478	3
35.20	0.994007374986329	3
35.30	0.9942517620916262	3
35.40	0.9944899481953743	3
35.50	0.9947288336856149	3
