calcBound=1.0000000000000004E-6
103.30	0.957254605965705	28
103.40	0.9628593865305994	19
103.50	0.9661660668238138	16
103.60	0.9687356239313691	14
103.70	0.9708202527076171	12
103.80	0.9726247522359792	11
103.90	0.97423585721788	10
104.00	0.9756910156293207	10
104.10	0.9767699078450618	9
104.20	0.9777834061745653	9
104.30	0.9787666049188329	8
104.40	0.9796640597721616	8
104.50	0.9805194508179899	8
104.60	0.9813396091764288	7
104.70	0.9821004818286807	7
104.80	0.9828457655670879	7
104.90	0.983557367604208	7
105.00	0.9842604455150216	6
105.10	0.9847961743976894	6
105.20	0.985319729056153	6
105.30	0.9858271248866988	6
105.40	0.986325598447936	6
105.50	0.9868197857950958	5
105.60	0.9872853108393079	5
105.70	0.9877577944976803	5
105.80	0.9882048277242518	5
105.90	0.9886333013256944	5
106.00	0.989043840291495	5
106.10	0.9893823449432222	5
106.20	0.9897100103040521	5
106.30	0.9900403078482326	4
106.40	0.9903492680333011	4
106.50	0.9906567680878509	4
106.60	0.9909616300980085	4
106.70	0.9912652730706899	4
106.80	0.9915561804355483	4
106.90	0.9918436609581276	4
107.00	0.9921332580831254	4
107.10	0.9923562902539552	4
107.20	0.9925740365983521	4
107.30	0.9927935587267006	4
107.40	0.9930174379917075	4
107.50	0.9932313202243411	4
107.60	0.9934507503981339	3
107.70	0.9936573094318095	3
107.80	0.9938609873363052	3
107.90	0.99406319432689	3
108.00	0.9942702691387798	3
108.10	0.9944251869303106	3
108.20	0.994581228999194	3
108.30	0.9947337658173607	3
108.40	0.9948975338430541	3
108.50	0.9950447587043473	3
108.60	0.9951996956799873	3
108.70	0.9953516768722243	3
108.80	0.9955033404651285	3
108.90	0.9956598102895198	3
109.00	0.9958121964053553	3
109.10	0.9959228128325466	3
109.20	0.9960371938959487	3
109.30	0.9961443846454416	3
109.40	0.9962568762989759	3
109.50	0.9963668216720344	3
109.60	0.9964757970167363	3
109.70	0.996590184425382	3
109.80	0.9967052048051779	2
109.90	0.996809210817457	2
110.00	0.9969107594495267	2
110.10	0.9969897836489773	2
110.20	0.9970725007768708	2
110.30	0.9971549839899687	2
110.40	0.9972348957025917	2
110.50	0.9973145028351426	2
110.60	0.9973937854923912	2
110.70	0.9974745794218991	2
110.80	0.9975509314142862	2
110.90	0.997633274526384	2
111.00	0.9977129622104861	2
111.10	0.997773417337376	2
111.20	0.9978376922853691	2
111.30	0.9978995990837751	2
