calcBound=1.0000000000000004E-6
201.60	0.9603058311668118	23
201.70	0.9634144261875023	19
201.80	0.9656074823973526	17
201.90	0.9673447421487413	15
202.00	0.968804669033949	14
202.10	0.9700901127195821	13
202.20	0.9711966510266041	12
202.30	0.9722124051481381	12
202.40	0.9731531507575059	11
202.50	0.9740059613405736	11
202.60	0.9748098222498881	10
202.70	0.9755651552776848	10
202.80	0.9762631732247767	10
202.90	0.976931227791871	9
203.00	0.9775753440726482	9
203.10	0.9781500257011101	9
203.20	0.9787254589765793	9
203.30	0.979262762112542	8
203.40	0.9797828122901721	8
203.50	0.9802892571485919	8
203.60	0.9807647929616582	8
203.70	0.9812110964200018	8
203.80	0.9816511163289079	7
203.90	0.9820758174438031	7
204.00	0.9824810628695612	7
204.10	0.9828527128138302	7
204.20	0.9832231016766354	7
204.30	0.9835902961116225	7
204.40	0.9839448102949347	7
204.50	0.984295290584689	6
204.60	0.9846241236759036	6
204.70	0.9849339673825214	6
204.80	0.985237725241193	6
204.90	0.9855407476069528	6
205.00	0.9858319601124258	6
205.10	0.9861196395741294	6
205.20	0.9863945221173529	6
205.30	0.9866654374792243	6
205.40	0.9869318386711724	6
205.50	0.9871884770512879	6
205.60	0.9874535235679763	5
205.70	0.9876934537487145	5
