calcBound=1.0000000000000004E-6
212.60	0.9191953962370039	51
212.70	0.9270848419119886	31
212.80	0.931003484955202	26
212.90	0.9338787562851522	23
213.00	0.9362422591782829	21
213.10	0.9382553601212958	19
213.20	0.9400103814529992	18
213.30	0.941605401069028	17
213.40	0.9430753972105691	16
213.50	0.9444324747876298	16
213.60	0.9457079012727628	15
213.70	0.9469119140387706	15
213.80	0.9480436317994387	14
213.90	0.9491128294131072	14
214.00	0.9501258944199368	13
214.10	0.9510821540574855	13
214.20	0.9519920308667572	13
214.30	0.9528685236378114	12
214.40	0.9537016473806006	12
214.50	0.9545125944741512	12
214.60	0.9552852576467936	11
214.70	0.9560330674486143	11
214.80	0.9567600335601982	11
214.90	0.9574785959303903	11
215.00	0.9581621274926821	10
215.10	0.9588027511810884	10
215.20	0.959435590901075	10
215.30	0.9600510284447082	10
215.40	0.9606486692401723	10
215.50	0.9612358087696047	10
215.60	0.9618128315579265	9
215.70	0.9623661157984836	9
215.80	0.962916202704707	9
215.90	0.9634468884540286	9
216.00	0.9639680967567583	9
216.10	0.964470479018024	9
216.20	0.9649510933060697	9
216.30	0.9654276296802373	9
216.40	0.9658972285984465	8
216.50	0.9663485523783715	8
216.60	0.9667962128697538	8
216.70	0.9672498864563357	8
216.80	0.9676877701449453	8
216.90	0.9681186175107925	8
217.00	0.9685338300484072	8
