calcBound=1.0000000000000004E-6
28.80	0.9078853734869762	47
28.90	0.92315918739083	28
29.00	0.9319550453101574	22
29.10	0.9385018535063494	18
29.20	0.9437622935660193	16
29.30	0.9481982587797113	14
29.40	0.9520299126411079	13
29.50	0.9553925735330895	13
29.60	0.9583997129511365	12
29.70	0.9610929958083748	11
29.80	0.9635403856787325	10
29.90	0.9657710816128514	10
30.00	0.967816768187755	10
30.10	0.9697047554472326	9
30.20	0.9714472889955611	9
30.30	0.9730607464829425	8
30.40	0.9745628805790072	8
30.50	0.975957930367275	8
30.60	0.9772675864010159	7
30.70	0.9784867065338286	7
30.80	0.9796302750769408	7
30.90	0.9807048840302202	7
